
time pos_x pos_y pos_z rot_x rot_y rot_z rot_w return_value winning_margin return_value_mean return_value_stddev cost NrOfUnknownVoxels AverageUncertainty AverageEndPointUncertainty UnknownObjectSideFrontier UnknownObjectVolumeFrontier ClassicFrontier EndNodeOccupancySum TotalOccupancyCertainty TotalNrOfOccupieds TotalNrOfNodes base_distance_cost arm_distance_cost energy_cost
2014.14 -0.141092 0.823674 0.442019 0.451234 0.544639 -0.480426 0.518602 -1.13471 0 0 0 1.13471 46650 0.994562 0.727354 216 42371 23 141.9 6996 12462 495109 0.901476 0.932926 7
2014.14 -0.831305 0.278308 0.103551 0.547421 0.205931 0.382238 0.715413 -1.28329 0 0 0 1.28329 4498 0.679107 0.789247 106 2696 404 56.3 6996 12462 495109 1.11951 0.65514 8
2014.14 -0.840543 0.285937 0.102341 0.648125 0.26087 0.347131 0.625604 -1.28179 0 0 0 1.28179 3636 0.671504 0.780488 79 2328 301 50 6996 12462 495109 1.11951 0.64914 7
2014.14 -0.406817 0.805659 0.177665 -0.249337 0.765728 -0.453941 0.381351 -1.2236 0 0 0 1.2236 6820 0.970147 0.917241 8 1075 27 15.7 6996 12462 495109 1.11951 0.41634 8
2014.14 -0.416423 0.812831 0.178803 -0.189604 0.689297 -0.563342 0.414206 -1.2221 0 0 0 1.2221 18680 0.898158 0.865217 79 8566 206 52.2 6996 12462 495109 1.11951 0.41034 7
2014.14 -0.672098 0.476095 0.441952 0.107109 0.704858 -0.141577 0.686774 -1.35424 0 0 0 1.35424 10923 0.735768 0.814173 109 4942 500 75.3 6996 12462 495109 1.11951 0.938926 8
2014.14 -0.682193 0.482658 0.442019 0.208461 0.67586 -0.245396 0.662977 -1.35274 0 0 0 1.35274 8821 0.703523 0.79403 136 5119 583 80.8 6996 12462 495109 1.11951 0.932926 7
2014.14 -0.784615 -0.391029 0.103551 0.426945 0.399744 0.626919 0.514679 -0.586615 0 0 0 0.586615 18217 0.836459 0.931624 20 1074 307 62.5 6996 12462 495109 0.42283 0.65514 8
2014.14 -0.796541 -0.392165 0.102341 0.498959 0.489039 0.560116 0.445141 -0.585115 0 0 0 0.585115 18473 0.858142 0.937615 27 931 283 57.9 6996 12462 495109 0.42283 0.64914 7
2014.14 -0.85735 0.282023 0.177665 -0.523389 0.612024 -0.27345 0.526038 -0.526915 0 0 0 0.526915 10000 0.667836 0.942623 57 411 1083 258 6996 12462 495109 0.42283 0.41634 8
2014.14 -0.869214 0.280303 0.178803 -0.438954 0.564268 -0.36195 0.598258 -0.525415 0 0 0 0.525415 6168 0.700849 0.94965 31 1325 439 75.1 6996 12462 495109 0.42283 0.41034 7
2014.14 -0.811895 -0.138595 0.441952 -0.170782 0.692193 0.132017 0.688676 -0.657561 0 0 0 0.657561 15071 0.774926 0.937415 27 429 581 78.1 6996 12462 495109 0.42283 0.938926 8
2014.14 -0.823674 -0.141092 0.442019 -0.0660472 0.704188 0.0269939 0.706419 -0.656061 0 0 0 0.656061 14779 0.770585 0.925161 39 670 586 83.3 6996 12462 495109 0.42283 0.932926 7
2014.14 -0.278308 -0.831305 0.103551 0.241471 0.5327 0.776157 0.23559 -0.365862 0 0 0 0.365862 31758 0.885204 0.942529 3 5 142 92 6996 12462 495109 0.202077 0.65514 8
2014.14 -0.285937 -0.840543 0.102341 0.273831 0.642757 0.687828 0.19691 -0.364362 0 0 0 0.364362 31032 0.902344 0.965217 7 434 143 83.3 6996 12462 495109 0.202077 0.64914 7
2014.14 -0.805659 -0.406817 0.177665 -0.71776 0.365144 -0.0513285 0.590641 -0.306162 0 0 0 0.306162 26188 0.894054 0.971053 10 1162 307 78.2 6996 12462 495109 0.202077 0.41634 8
2014.14 -0.812831 -0.416423 0.178803 -0.621477 0.353336 -0.105455 0.691231 -0.304662 0 0 0 0.304662 20639 0.865875 0.929412 17 518 305 63.7 6996 12462 495109 0.202077 0.41034 7
2014.14 -0.476095 -0.672098 0.441952 -0.422672 0.574148 0.385512 0.585733 -0.436809 0 0 0 0.436809 25283 0.746043 0.945865 6 24 1001 140.2 6996 12462 495109 0.202077 0.938926 8
2014.14 -0.482658 -0.682193 0.442019 -0.330501 0.62531 0.295274 0.642316 -0.435309 0 0 0 0.435309 23749 0.74947 0.935178 5 64 786 134.7 6996 12462 495109 0.202077 0.932926 7
2014.14 0.391029 -0.784615 0.103551 0.0192341 0.584558 0.807232 -0.0793654 -0.18246 0 0 0 0.18246 28275 0.886451 0.943624 3 15 93 78.7 6996 12462 495109 0.0186754 0.65514 8
2014.14 0.392165 -0.796541 0.102341 0.00701452 0.69862 0.710824 -0.0812994 -0.18096 0 0 0 0.18096 31734 0.908849 0.950327 8 529 87 80.3 6996 12462 495109 0.0186754 0.64914 7
2014.14 -0.282023 -0.85735 0.177665 -0.802858 0.062674 0.178607 0.565323 -0.12276 0 0 0 0.12276 12822 0.946103 0.991667 1 3 54 24.2 6996 12462 495109 0.0186754 0.41634 8
2014.14 -0.280303 -0.869214 0.178803 -0.709385 0.0886107 0.167095 0.67897 -0.12126 0 0 0 0.12126 29212 0.939699 0.951429 7 601 97 73.4 6996 12462 495109 0.0186754 0.41034 7
2014.14 0.138595 -0.811895 0.441952 0.610215 -0.368694 -0.580317 -0.393617 -0.253407 0 0 0 0.253407 33907 0.803973 0.953307 5 5 605 134.5 6996 12462 495109 0.0186754 0.938926 8
2014.14 0.141092 -0.823674 0.442019 0.544639 -0.451234 -0.518602 -0.480426 -0.251907 0 0 0 0.251907 33211 0.815338 0.95206 3 4 364 139.9 6996 12462 495109 0.0186754 0.932926 7
2014.14 0.831305 -0.278308 0.103551 -0.205931 0.547421 0.715413 -0.382238 -0.403213 0 0 0 0.403213 12644 0.865956 0.873973 35 713 95 41.1 6996 12462 495109 0.239428 0.65514 8
2014.14 0.840543 -0.285937 0.102341 -0.26087 0.648125 0.625604 -0.347131 -0.401713 0 0 0 0.401713 24495 0.921256 0.890909 39 2223 121 61 6996 12462 495109 0.239428 0.64914 7
2014.14 0.406817 -0.805659 0.177665 0.765728 0.249337 -0.381351 -0.453941 -0.343513 0 0 0 0.343513 9220 0.953123 0.95 3 3 27 12.6 6996 12462 495109 0.239428 0.41634 8
2014.14 0.416423 -0.812831 0.178803 -0.689297 -0.189604 0.414206 0.563342 -0.342013 0 0 0 0.342013 27570 0.947894 0.97757 2 430 78 54.7 6996 12462 495109 0.239428 0.41034 7
2014.14 0.672098 -0.476095 0.441952 0.704858 -0.107109 -0.686774 -0.141577 -0.474159 0 0 0 0.474159 23581 0.845151 0.971654 17 374 205 65.3 6996 12462 495109 0.239428 0.938926 8
2014.14 0.682193 -0.482658 0.442019 0.67586 -0.208461 -0.662977 -0.245396 -0.472659 0 0 0 0.472659 32061 0.849527 0.957895 16 540 272 89.1 6996 12462 495109 0.239428 0.932926 7
