cost_weight: 0
information_weight: 1
NrOfUnknownVoxels weight: 0
AverageUncertainty weight: 0
AverageEndPointUncertainty weight: 0
UnknownObjectSideFrontier weight: 0
UnknownObjectVolumeFrontier weight: 0
ClassicFrontier weight: 0
EndNodeOccupancySum weight: 0
TotalOccupancyCertainty weight: 0
TotalNrOfOccupieds weight: 0
TotalNrOfNodes weight: 0

Retrieved for step: 6 (0=first step)
time pos_x pos_y pos_z rot_x rot_y rot_z rot_w return_value winning_margin return_value_mean return_value_stddev cost NrOfUnknownVoxels AverageUncertainty AverageEndPointUncertainty UnknownObjectSideFrontier UnknownObjectVolumeFrontier ClassicFrontier EndNodeOccupancySum TotalOccupancyCertainty TotalNrOfOccupieds TotalNrOfNodes
4422.35 0.824054 0.138856 0.442019 -0.704277 -0.0650913 0.706455 -0.026035 0 0 0 0 0 43944 0.702907 0.897133 25 841 651 255.314 18587.1 32574 1.51829e+06
4422.35 0.280563 0.830547 0.103551 0.532372 -0.242193 -0.236644 0.775836 0 0 0 0 0 16381 0.531982 0.884442 12 308 718 187.414 18587.1 32574 1.51829e+06
4422.35 0.288218 0.839763 0.102341 0.642384 -0.274703 -0.197843 0.68756 0 0 0 0 0 21021 0.531706 0.910406 9 362 938 213.016 18587.1 32574 1.51829e+06
4422.35 0.80676 0.404629 0.177665 0.366118 0.717264 -0.59057 -0.0521301 0 0 0 0 0 31540 0.703019 0.960129 39 1348 940 161.7 18587.1 32574 1.51829e+06
4422.35 0.813958 0.414215 0.178803 -0.354179 -0.620997 0.691087 0.106393 0 0 0 0 0 33687 0.604084 0.926844 28 563 982 224.29 18587.1 32574 1.51829e+06
4422.35 0.484508 0.68088 0.442019 -0.625758 -0.329652 0.642717 -0.294402 0 0 0 0 0 21596 0.591274 0.890961 44 4687 3107 281.696 18587.1 32574 1.51829e+06
4422.35 -0.390001 0.797603 0.102341 0.69861 -0.00796278 0.0803345 0.710934 0 0 0 0 0 5547 0.39354 0.895196 12 339 326 193.893 18587.1 32574 1.51829e+06
4422.35 0.28435 0.856581 0.177665 0.0637637 0.802772 -0.565565 0.17784 0 0 0 0 0 9171 0.582082 0.95092 16 287 726 85.5 18587.1 32574 1.51829e+06
4422.35 0.282661 0.868449 0.178803 0.0895735 0.709265 -0.679196 0.166173 0 0 0 0 0 12180 0.523952 0.93077 20 209 963 167.334 18587.1 32574 1.51829e+06
4422.35 -0.136391 0.812268 0.441952 0.369521 0.609714 -0.394404 0.579782 0 0 0 0 0 77629 0.796389 0.904322 143 24236 309 276.659 18587.1 32574 1.51829e+06
4422.35 -0.138856 0.824054 0.442019 0.451972 0.544026 -0.48113 0.517949 0 0 0 0 0 70933 0.850386 0.878843 142 24493 166 267.396 18587.1 32574 1.51829e+06
4422.35 -0.830547 0.280563 0.103551 0.5477 0.205187 0.381267 0.715932 0 0 0 0 0 489 0.395486 0.898045 8 84 267 106.89 18587.1 32574 1.51829e+06
4422.35 -0.404629 0.80676 0.177665 -0.248298 0.766066 -0.454458 0.380735 0 0 0 0 0 3385 0.464673 0.966778 15 240 249 48.0448 18587.1 32574 1.51829e+06
4422.35 -0.414215 0.813958 0.178803 -0.188669 0.689553 -0.563903 0.413441 0 0 0 0 0 3672 0.425073 0.905025 16 491 286 172.459 18587.1 32574 1.51829e+06
4422.35 -0.670803 0.477918 0.441952 0.108066 0.704712 -0.142509 0.686581 0 0 0 0 0 79886 0.842214 0.87053 137 21601 196 261.472 18587.1 32574 1.51829e+06
4422.35 -0.68088 0.484508 0.442019 0.209379 0.675576 -0.246296 0.662643 0 0 0 0 0 84597 0.811575 0.870495 103 14856 336 280.117 18587.1 32574 1.51829e+06
4422.35 -0.785673 -0.388897 0.103551 0.427487 0.399164 0.62622 0.51553 0 0 0 0 0 1780 0.376283 0.911475 35 1384 195 96.3345 18587.1 32574 1.51829e+06
4422.35 -0.856581 0.28435 0.177665 -0.522558 0.612733 -0.274163 0.525666 0 0 0 0 0 3107 0.524331 0.941999 7 231 94 33.327 18587.1 32574 1.51829e+06
4422.35 -0.868449 0.282661 0.178803 -0.438188 0.564864 -0.362762 0.597766 0 0 0 0 0 16708 0.555127 0.864008 18 762 228 177.783 18587.1 32574 1.51829e+06
4422.35 -0.812268 -0.136391 0.441952 -0.169842 0.692424 0.131082 0.688854 0 0 0 0 0 67095 0.847513 0.85579 71 6085 193 237.424 18587.1 32574 1.51829e+06
4422.35 -0.824054 -0.138856 0.442019 -0.0650913 0.704277 0.026035 0.706455 0 0 0 0 0 69384 0.81699 0.872219 78 5339 312 249.803 18587.1 32574 1.51829e+06
4422.35 -0.280563 -0.830547 0.103551 0.242193 0.532372 0.775837 0.236644 0 0 0 0 0 12610 0.541718 0.889878 85 5181 293 106.017 18587.1 32574 1.51829e+06
4422.35 -0.288218 -0.839763 0.102341 0.274703 0.642384 0.68756 0.197843 0 0 0 0 0 26607 0.584536 0.85443 268 12952 1379 297.848 18587.1 32574 1.51829e+06
4422.35 -0.80676 -0.404629 0.177665 -0.717264 0.366118 -0.0521301 0.59057 0 0 0 0 0 1353 0.421333 0.87019 29 987 70 60.4448 18587.1 32574 1.51829e+06
4422.35 -0.813958 -0.414215 0.178803 -0.620997 0.354179 -0.106393 0.691087 0 0 0 0 0 2911 0.410158 0.856668 40 1842 188 189.793 18587.1 32574 1.51829e+06
4422.35 -0.477918 -0.670803 0.441952 -0.421893 0.574721 0.384717 0.586255 0 0 0 0 0 71957 0.865424 0.890923 127 11244 329 199.079 18587.1 32574 1.51829e+06
4422.35 -0.484508 -0.68088 0.442019 -0.329652 0.625758 0.294402 0.642717 0 0 0 0 0 86151 0.816331 0.892149 178 14161 604 248.159 18587.1 32574 1.51829e+06
4422.35 0.388897 -0.785673 0.103551 0.0200275 0.584531 0.807339 -0.0782696 0 0 0 0 0 7935 0.475014 0.914131 54 2125 506 127.59 18587.1 32574 1.51829e+06
4422.35 0.390001 -0.797603 0.102341 0.00796278 0.69861 0.710934 -0.0803345 0 0 0 0 0 21957 0.544742 0.871489 206 9055 1277 254.479 18587.1 32574 1.51829e+06
4422.35 -0.28435 -0.856581 0.177665 -0.802772 0.0637637 0.17784 0.565565 0 0 0 0 0 3137 0.529578 0.8625 35 1935 128 36.4 18587.1 32574 1.51829e+06
4422.35 -0.282661 -0.868449 0.178803 -0.709265 0.0895735 0.166173 0.679196 0 0 0 0 0 10817 0.509264 0.823235 140 8119 340 137.093 18587.1 32574 1.51829e+06
4422.35 0.136391 -0.812268 0.441952 0.609714 -0.369521 -0.579782 -0.394404 0 0 0 0 0 22068 0.704543 0.881003 152 9003 805 151.624 18587.1 32574 1.51829e+06
4422.35 0.138856 -0.824054 0.442019 0.544026 -0.451972 -0.517949 -0.48113 0 0 0 0 0 24613 0.670049 0.897151 155 8678 1020 202.924 18587.1 32574 1.51829e+06
