cost_weight: 0
information_weight: 1
NrOfUnknownVoxels weight: 0
AverageUncertainty weight: 0
AverageEndPointUncertainty weight: 0
UnknownObjectSideFrontier weight: 0
UnknownObjectVolumeFrontier weight: 0
ClassicFrontier weight: 0
EndNodeOccupancySum weight: 0
TotalOccupancyCertainty weight: 0
TotalNrOfOccupieds weight: 0
TotalNrOfNodes weight: 0

Retrieved for step: 20 (0=first step)
time pos_x pos_y pos_z rot_x rot_y rot_z rot_w return_value winning_margin return_value_mean return_value_stddev cost NrOfUnknownVoxels AverageUncertainty AverageEndPointUncertainty UnknownObjectSideFrontier UnknownObjectVolumeFrontier ClassicFrontier EndNodeOccupancySum TotalOccupancyCertainty TotalNrOfOccupieds TotalNrOfNodes
6566.22 -0.390001 0.797603 0.102341 0.69861 -0.00796278 0.0803345 0.710934 0 0 0 0 0 11499 0.392179 0.792916 85 2066 841 319.274 33942.1 55797 2.41371e+06
6566.22 0.28435 0.856581 0.177665 0.0637637 0.802772 -0.565565 0.17784 0 0 0 0 0 8566 0.47459 0.90996 49 780 974 180.947 33942.1 55797 2.41371e+06
6566.22 0.282661 0.868449 0.178803 0.0895735 0.709265 -0.679196 0.166173 0 0 0 0 0 9941 0.437949 0.874837 33 278 1080 252.599 33942.1 55797 2.41371e+06
6566.22 -0.138856 0.824054 0.442019 0.451972 0.544026 -0.48113 0.517949 0 0 0 0 0 4652 0.35982 0.83236 62 1840 457 327.523 33942.1 55797 2.41371e+06
6566.22 -0.404629 0.80676 0.177665 -0.248298 0.766066 -0.454458 0.380735 0 0 0 0 0 6370 0.384565 0.883145 55 1128 558 135.698 33942.1 55797 2.41371e+06
6566.22 -0.414215 0.813958 0.178803 -0.188669 0.689553 -0.563903 0.413441 0 0 0 0 0 5703 0.324415 0.820349 45 641 564 259.523 33942.1 55797 2.41371e+06
6566.22 -0.670803 0.477918 0.441952 0.108066 0.704712 -0.142509 0.686581 0 0 0 0 0 8325 0.410609 0.810201 57 2213 251 309.943 33942.1 55797 2.41371e+06
6566.22 -0.68088 0.484508 0.442019 0.209379 0.675576 -0.246296 0.662643 0 0 0 0 0 10030 0.428776 0.773676 66 2320 188 318.231 33942.1 55797 2.41371e+06
6566.22 -0.785673 -0.388897 0.103551 0.427487 0.399164 0.62622 0.51553 0 0 0 0 0 294 0.271376 0.671014 6 228 32 116.951 33942.1 55797 2.41371e+06
6566.22 -0.856581 0.28435 0.177665 -0.522558 0.612733 -0.274163 0.525666 0 0 0 0 0 16082 0.545496 0.882084 98 531 1104 221.906 33942.1 55797 2.41371e+06
6566.22 -0.868449 0.282661 0.178803 -0.438188 0.564864 -0.362762 0.597766 0 0 0 0 0 20932 0.455527 0.799843 78 1464 563 283.837 33942.1 55797 2.41371e+06
6566.22 -0.812268 -0.136391 0.441952 -0.169842 0.692424 0.131082 0.688854 0 0 0 0 0 11593 0.440986 0.753243 60 2400 567 277.403 33942.1 55797 2.41371e+06
6566.22 -0.824054 -0.138856 0.442019 -0.0650913 0.704277 0.026035 0.706455 0 0 0 0 0 14118 0.45372 0.770122 58 1898 710 295.171 33942.1 55797 2.41371e+06
6566.22 -0.813958 -0.414215 0.178803 -0.620997 0.354179 -0.106393 0.691087 0 0 0 0 0 3537 0.305471 0.825343 49 733 477 283.68 33942.1 55797 2.41371e+06
6566.22 -0.477918 -0.670803 0.441952 -0.421893 0.574721 0.384717 0.586255 0 0 0 0 0 2191 0.289032 0.731386 38 1255 279 276.558 33942.1 55797 2.41371e+06
6566.22 0.390001 -0.797603 0.102341 0.00796278 0.69861 0.710934 -0.0803345 0 0 0 0 0 6742 0.355619 0.781468 100 848 1320 388.712 33942.1 55797 2.41371e+06
6566.22 -0.28435 -0.856581 0.177665 -0.802772 0.0637637 0.17784 0.565565 0 0 0 0 0 4487 0.333915 0.873109 68 723 705 201.15 33942.1 55797 2.41371e+06
6566.22 -0.282661 -0.868449 0.178803 -0.709265 0.0895735 0.166173 0.679196 0 0 0 0 0 3196 0.2941 0.748094 30 268 534 291.694 33942.1 55797 2.41371e+06
6566.22 0.138856 -0.824054 0.442019 0.544026 -0.451972 -0.517949 -0.48113 0 0 0 0 0 2746 0.282593 0.657897 34 836 254 295.263 33942.1 55797 2.41371e+06
