cost_weight: 0
information_weight: 1
NrOfUnknownVoxels weight: 0
AverageUncertainty weight: 0
AverageEndPointUncertainty weight: 0
UnknownObjectSideFrontier weight: 0
UnknownObjectVolumeFrontier weight: 0
ClassicFrontier weight: 0
EndNodeOccupancySum weight: 0
TotalOccupancyCertainty weight: 0
TotalNrOfOccupieds weight: 0
TotalNrOfNodes weight: 0

Retrieved for step: 2 (0=first step)
time pos_x pos_y pos_z rot_x rot_y rot_z rot_w return_value winning_margin return_value_mean return_value_stddev cost NrOfUnknownVoxels AverageUncertainty AverageEndPointUncertainty UnknownObjectSideFrontier UnknownObjectVolumeFrontier ClassicFrontier EndNodeOccupancySum TotalOccupancyCertainty TotalNrOfOccupieds TotalNrOfNodes
3921.59 0.80676 0.404629 0.177665 0.366118 0.717264 -0.59057 -0.0521301 0 0 0 0 0 885 0.521436 0.98 0 0 32 10.2 6223.98 10867 401610
3921.59 0.813958 0.414215 0.178803 -0.354179 -0.620997 0.691087 0.106393 0 0 0 0 0 10064 0.564212 0.893537 0 0 293 92.3897 6223.98 10867 401610
3921.59 0.477918 0.670803 0.441952 -0.574721 -0.421893 0.586255 -0.384717 0 0 0 0 0 36776 0.847727 0.944 6 220 109 132 6223.98 10867 401610
3921.59 0.484508 0.68088 0.442019 -0.625758 -0.329652 0.642717 -0.294402 0 0 0 0 0 61743 0.886647 0.94522 18 1186 191 204.1 6223.98 10867 401610
3921.59 -0.388897 0.785673 0.103551 0.584531 -0.0200275 0.0782696 0.807339 0 0 0 0 0 5761 0.649191 0.734059 59 5497 61 36.0793 6223.98 10867 401610
3921.59 -0.390001 0.797603 0.102341 0.69861 -0.00796278 0.0803345 0.710934 0 0 0 0 0 10455 0.642042 0.687885 117 9940 148 74.1345 6223.98 10867 401610
3921.59 0.28435 0.856581 0.177665 0.0637637 0.802772 -0.565565 0.17784 0 0 0 0 0 1256 0.592327 0.92 5 152 44 10.8 6223.98 10867 401610
3921.59 0.282661 0.868449 0.178803 0.0895735 0.709265 -0.679196 0.166173 0 0 0 0 0 5902 0.609317 0.944652 11 199 373 82.8448 6223.98 10867 401610
3921.59 -0.136391 0.812268 0.441952 0.369521 0.609714 -0.394404 0.579782 0 0 0 0 0 42182 0.971481 0.903912 112 17372 71 130.434 6223.98 10867 401610
3921.59 -0.138856 0.824054 0.442019 0.451972 0.544026 -0.48113 0.517949 0 0 0 0 0 38224 0.971395 0.867379 96 15447 77 120.624 6223.98 10867 401610
3921.59 -0.830547 0.280563 0.103551 0.5477 0.205187 0.381267 0.715932 0 0 0 0 0 23885 0.898464 0.741468 118 18938 122 73.6241 6223.98 10867 401610
3921.59 -0.839763 0.288218 0.102341 0.648479 0.25999 0.346282 0.626075 0 0 0 0 0 33881 0.890054 0.788506 177 26016 200 109.034 6223.98 10867 401610
3921.59 -0.404629 0.80676 0.177665 -0.248298 0.766066 -0.454458 0.380735 0 0 0 0 0 1386 0.588659 0.733333 18 1318 23 11.4 6223.98 10867 401610
3921.59 -0.414215 0.813958 0.178803 -0.188669 0.689553 -0.563903 0.413441 0 0 0 0 0 16384 0.638105 0.824189 132 10748 256 118.169 6223.98 10867 401610
3921.59 -0.670803 0.477918 0.441952 0.108066 0.704712 -0.142509 0.686581 0 0 0 0 0 96989 0.995603 0.755107 395 90585 49 230.928 6223.98 10867 401610
3921.59 -0.68088 0.484508 0.442019 0.209379 0.675576 -0.246296 0.662643 0 0 0 0 0 85219 0.994497 0.778388 328 80241 50 191.793 6223.98 10867 401610
3921.59 -0.785673 -0.388897 0.103551 0.427487 0.399164 0.62622 0.51553 0 0 0 0 0 35880 0.881963 0.796187 171 17783 180 102.324 6223.98 10867 401610
3921.59 -0.797603 -0.390001 0.102341 0.499622 0.488361 0.559511 0.445901 0 0 0 0 0 47992 0.880895 0.756634 243 23425 251 146.717 6223.98 10867 401610
3921.59 -0.856581 0.28435 0.177665 -0.522558 0.612733 -0.274163 0.525666 0 0 0 0 0 3389 0.851655 0.854545 22 2478 23 12.6 6223.98 10867 401610
3921.59 -0.868449 0.282661 0.178803 -0.438188 0.564864 -0.362762 0.597766 0 0 0 0 0 50475 0.892364 0.723691 273 36968 309 177.407 6223.98 10867 401610
3921.59 -0.812268 -0.136391 0.441952 -0.169842 0.692424 0.131082 0.688854 0 0 0 0 0 90488 0.993962 0.750416 355 81258 76 217.428 6223.98 10867 401610
3921.59 -0.824054 -0.138856 0.442019 -0.0650913 0.704277 0.026035 0.706455 0 0 0 0 0 86939 0.99146 0.782175 346 77280 87 205.203 6223.98 10867 401610
3921.59 -0.280563 -0.830547 0.103551 0.242193 0.532372 0.775837 0.236644 0 0 0 0 0 28440 0.862249 0.792217 124 12168 215 84.5448 6223.98 10867 401610
3921.59 -0.288218 -0.839763 0.102341 0.274703 0.642384 0.68756 0.197843 0 0 0 0 0 32794 0.856554 0.779718 147 14024 282 103.114 6223.98 10867 401610
3921.59 -0.80676 -0.404629 0.177665 -0.717264 0.366118 -0.0521301 0.59057 0 0 0 0 0 2326 0.875251 0.745455 12 1271 12 6.9 6223.98 10867 401610
3921.59 -0.813958 -0.414215 0.178803 -0.620997 0.354179 -0.106393 0.691087 0 0 0 0 0 42893 0.877742 0.749916 209 22399 226 128.759 6223.98 10867 401610
3921.59 -0.477918 -0.670803 0.441952 -0.421893 0.574721 0.384717 0.586255 0 0 0 0 0 60934 0.980025 0.766383 218 51198 70 127.679 6223.98 10867 401610
3921.59 -0.484508 -0.68088 0.442019 -0.329652 0.625758 0.294402 0.642717 0 0 0 0 0 69164 0.969526 0.776302 240 54069 110 148.679 6223.98 10867 401610
3921.59 0.388897 -0.785673 0.103551 0.0200275 0.584531 0.807339 -0.0782696 0 0 0 0 0 30724 0.884193 0.941333 17 1447 89 79.4 6223.98 10867 401610
3921.59 0.390001 -0.797603 0.102341 0.00796278 0.69861 0.710934 -0.0803345 0 0 0 0 0 33415 0.880517 0.904264 14 1687 74 92.5897 6223.98 10867 401610
3921.59 -0.28435 -0.856581 0.177665 -0.802772 0.0637637 0.17784 0.565565 0 0 0 0 0 191 0.869014 0.6 1 117 3 0.7 6223.98 10867 401610
3921.59 -0.282661 -0.868449 0.178803 -0.709265 0.0895735 0.166173 0.679196 0 0 0 0 0 17884 0.851733 0.783764 87 7867 147 58.3793 6223.98 10867 401610
3921.59 0.136391 -0.812268 0.441952 0.609714 -0.369521 -0.579782 -0.394404 0 0 0 0 0 11476 0.95791 0.859259 26 5542 17 30.8 6223.98 10867 401610
3921.59 0.138856 -0.824054 0.442019 0.544026 -0.451972 -0.517949 -0.48113 0 0 0 0 0 25010 0.930292 0.911987 34 7376 24 68.5448 6223.98 10867 401610
