cost_weight: 0
information_weight: 1
NrOfUnknownVoxels weight: 0
AverageUncertainty weight: 1
AverageEndPointUncertainty weight: 500
UnknownObjectSideFrontier weight: 5
UnknownObjectVolumeFrontier weight: 5
ClassicFrontier weight: 1
EndNodeOccupancySum weight: 1
TotalOccupancyCertainty weight: 0
TotalNrOfOccupieds weight: 0

Retrieved for step: 4 (0=first step)
time pos_x pos_y pos_z rot_x rot_y rot_z rot_w return_value winning_margin return_value_mean return_value_stddev cost NrOfUnknownVoxels AverageUncertainty AverageEndPointUncertainty UnknownObjectSideFrontier UnknownObjectVolumeFrontier ClassicFrontier EndNodeOccupancySum TotalOccupancyCertainty TotalNrOfOccupieds base_distance_cost arm_distance_cost energy_cost
2271.74 0.61555 0.505519 0.102341 0.53227 -0.452558 -0.392516 0.598173 12624.3 0 0 0 0.438786 29800 0.639453 0.942063 54 2083 1201 266.6 20293.3 36718 0.438786 0 4
2271.74 0.797125 -0.1466 0.177665 0.562042 0.576731 -0.548667 -0.224622 11500.4 0 0 0 0.811188 24038 0.90372 0.942105 31 2101 288 80.4 20293.3 36718 0.438786 1.48961 8
2271.74 0.808483 -0.142764 0.178803 -0.52214 -0.488313 0.628615 0.306209 10001.8 0 0 0 0.809688 31158 0.830085 0.955731 26 1755 486 132.1 20293.3 36718 0.438786 1.48361 7
2271.74 0.676449 0.258892 0.441952 -0.673855 -0.232845 0.673867 -0.193921 6717.05 0 0 0 0.622029 8169 0.584548 0.96314 35 1061 603 151.9 20293.3 36718 0.438786 0.732972 8
2271.74 0.687584 0.263476 0.442019 -0.695298 -0.12963 0.701061 -0.0909401 10881.5 0 0 0 0.620529 10730 0.591181 0.945 74 1755 968 295.4 20293.3 36718 0.438786 0.726972 7
2271.74 0.0778039 0.792716 0.102341 0.664939 -0.214418 -0.133727 0.70285 25742 0 0 0 0.658179 45857 0.805822 0.935922 63 4777 845 228.245 20293.3 36718 0.658179 0 4
2271.74 0.667314 0.459991 0.177665 0.298554 0.747914 -0.592862 0.00244171 4651.63 0 0 0 1.03058 8338 0.688609 0.944681 24 741 304 49.6 20293.3 36718 0.658179 1.48961 8
2271.74 0.672633 0.470734 0.178803 -0.295525 -0.650957 0.697945 0.0423402 7487.12 0 0 0 1.02908 9144 0.554804 0.939336 31 1275 375 111.9 20293.3 36718 0.658179 1.48361 7
2271.74 0.295257 0.661386 0.441952 -0.533455 -0.472994 0.548362 -0.437038 50233.6 0 0 0 0.841422 41785 0.871 0.876739 114 9638 840 194.324 20293.3 36718 0.658179 0.732972 8
2271.74 0.29989 0.672501 0.442019 -0.592764 -0.385842 0.612895 -0.352302 49770.8 0 0 0 0.839922 71809 0.849421 0.920286 111 9444 1212 322.834 20293.3 36718 0.658179 0.726972 7
2271.74 -0.502247 0.604025 0.103551 0.583893 0.0338523 0.152237 0.79671 37745.1 0 0 0 0.879072 12455 0.594758 0.803824 174 7132 681 131.579 20293.3 36718 0.877572 0.006 5
2271.74 -0.505519 0.61555 0.102341 0.696378 0.0563646 0.145421 0.700523 57154.1 0 0 0 0.877572 27229 0.677922 0.894023 235 10794 1296 265.434 20293.3 36718 0.877572 0 4
2271.74 0.1466 0.797125 0.177665 -0.0103867 0.805234 -0.546798 0.229134 7454.16 0 0 0 1.24997 13669 0.780896 0.915556 47 1248 423 97.6 20293.3 36718 0.877572 1.48961 8
2271.74 0.142764 0.808483 0.178803 0.0239192 0.714498 -0.66102 0.227975 5334.44 0 0 0 1.24847 10540 0.642728 0.925203 37 839 359 132.2 20293.3 36718 0.877572 1.48361 7
2271.74 -0.258892 0.676449 0.441952 0.311841 0.641134 -0.339373 0.613619 51174.8 0 0 0 1.06082 29057 0.685684 0.937115 106 9594 1909 296.545 20293.3 36718 0.877572 0.732972 8
2271.74 -0.782253 0.0719681 0.103551 0.526493 0.254722 0.445537 0.677805 21328.6 0 0 0 1.09847 7269 0.542849 0.801 117 3930 614 78.5345 20293.3 36718 1.09697 0.006 5
2271.74 -0.792716 0.0778039 0.102341 0.6218 0.318567 0.402431 0.591549 59792.7 0 0 0 1.09697 37107 0.726433 0.903167 268 11271 1403 242.4 20293.3 36718 1.09697 0 4
2271.74 -0.459991 0.667314 0.177665 -0.317746 0.739964 -0.41749 0.420943 9039.37 0 0 0 1.46937 15525 0.857983 0.931429 19 1611 348 74.8 20293.3 36718 1.09697 1.48961 8
2271.74 -0.470734 0.672633 0.178803 -0.251328 0.669264 -0.523461 0.463583 23773.4 0 0 0 1.46787 24601 0.673472 0.908014 71 4403 792 156.7 20293.3 36718 1.09697 1.48361 7
2271.74 -0.661386 0.295257 0.441952 0.042752 0.711667 -0.0787178 0.696783 80714.1 0 0 0 1.28021 24591 0.639438 0.871478 309 15412 1394 278.745 20293.3 36718 1.09697 0.732972 8
2271.74 -0.672501 0.29989 0.442019 0.146316 0.691979 -0.184267 0.682497 81872.7 0 0 0 1.27871 20398 0.623015 0.83988 304 15716 1112 240.145 20293.3 36718 1.09697 0.726972 7
2271.74 -0.604025 -0.502247 0.103551 0.388938 0.436812 0.671007 0.455711 6972.49 0 0 0 0.440286 10584 0.651973 0.92819 29 1146 547 85.7448 20293.3 36718 0.438786 0.006 5
2271.74 -0.61555 -0.505519 0.102341 0.452558 0.53227 0.598173 0.392516 13406.4 0 0 0 0.438786 32902 0.735346 0.954004 70 2227 1189 254.7 20293.3 36718 0.438786 0 4
2271.74 -0.797125 0.1466 0.177665 -0.576731 0.562042 -0.224622 0.548667 8704.12 0 0 0 0.811188 4838 0.54969 0.949533 48 1448 524 224.8 20293.3 36718 0.438786 1.48961 8
2271.74 -0.808483 0.142764 0.178803 -0.488313 0.52214 -0.306209 0.628615 50896.6 0 0 0 0.809688 12480 0.515888 0.861827 206 9777 388 162.19 20293.3 36718 0.438786 1.48361 7
2271.74 -0.676449 -0.258892 0.441952 -0.232845 0.673855 0.193921 0.673867 61893.6 0 0 0 0.622029 35266 0.633011 0.862626 256 11800 928 253.634 20293.3 36718 0.438786 0.732972 8
2271.74 -0.687584 -0.263476 0.442019 -0.12963 0.695298 0.0909401 0.701061 57544.5 0 0 0 0.620529 34491 0.633542 0.86608 208 10986 901 239.824 20293.3 36718 0.438786 0.726972 7
2271.74 -0.0719681 -0.782253 0.103551 0.192171 0.552402 0.794322 0.164238 1547.66 0 0 0 0.220893 16596 0.729537 0.932653 1 65 646 104.6 20293.3 36718 0.219393 0.006 5
2271.74 -0.0778039 -0.792716 0.102341 0.214418 0.664939 0.70285 0.133727 3896.91 0 0 0 0.219393 32773 0.806966 0.950235 9 490 768 157.99 20293.3 36718 0.219393 0 4
2271.74 -0.667314 -0.459991 0.177665 -0.747914 0.298554 0.00244171 0.592862 12333.1 0 0 0 0.591795 31385 0.807498 0.961129 60 2016 1306 165.7 20293.3 36718 0.219393 1.48961 8
2271.74 -0.672633 -0.470734 0.178803 -0.650957 0.295525 -0.0423402 0.697945 54541.6 0 0 0 0.590295 45155 0.732238 0.910049 205 10137 2147 228.89 20293.3 36718 0.219393 1.48361 7
2271.74 -0.295257 -0.661386 0.441952 -0.472994 0.533455 0.437038 0.548362 18350.4 0 0 0 0.402636 4638 0.436746 0.890239 70 3381 414 235.824 20293.3 36718 0.219393 0.732972 8
2271.74 -0.29989 -0.672501 0.442019 -0.385842 0.592764 0.352302 0.612895 16153.2 0 0 0 0.401136 4815 0.45163 0.920458 52 2957 423 224.545 20293.3 36718 0.219393 0.726972 7
